"","logFC","logCPM","LR","PValue","FDR"
"Bra003560",0.810451269976918,5.53410547487708,20.5512642728046,5.80554359721942e-06,0.00072295562080607
"Bra006337",-0.9869046088447,4.30026237757987,20.4689805894755,6.06055347333711e-06,0.000750821351433938
"Bra011965",1.32771609214941,4.95964075113648,20.3786939810495,6.35332279809663e-06,0.000783055180151049
"Bra037992",0.831445105542456,6.25915873768775,20.2679401366653,6.73192288347145e-06,0.000825484870313025
"Bra015274",-1.87988932036255,6.06330949168408,20.2200480288851,6.90257431373693e-06,0.000842114066275906
"Bra024920",0.723218693696225,5.59137005874083,20.1972663532818,6.98526858913058e-06,0.000847898713490729
"Bra005221",1.59498863720488,7.61320015923261,20.1079382774307,7.31922549904249e-06,0.000880382738465531
"Bra024118",1.63657228908308,2.73776683414121,20.1046061899838,7.33198810002077e-06,0.000880382738465531
"Bra038486",1.48377198290376,3.75951138264978,20.0965922251033,7.36277483696312e-06,0.000880382738465531
"Bra001891",1.45311743905012,7.83138756228433,20.0587838857655,7.50978027820271e-06,0.000893515144585762
"Bra008540",0.974136075869031,6.71997851497542,20.0172925075884,7.67449948466339e-06,0.000908615372484729
"Bra000301",-0.923772464274457,4.47618551212039,19.9811687714743,7.82086031540926e-06,0.000921404690296795
"Bra039968",-1.29148250036211,3.29406315306379,19.9709497364649,7.86277048471104e-06,0.000921823540631927
"Bra000222",-1.84868594190699,1.72921569193555,19.9496052883093,7.95103676029515e-06,0.000927646686878318
"Bra010895",2.54151523311323,1.36298926744337,19.9066218325971,8.13181771790722e-06,0.000942075355552649
"Bra000261",1.47776582501826,2.891385729046,19.9016242137627,8.15310285241537e-06,0.000942075355552649
"Bra014247",1.81201741951075,2.64841067387576,19.8775719272528,8.25632787494359e-06,0.000949438201657389
"Bra017035",1.42766995227755,4.32090571856474,19.8509159113856,8.37226087812851e-06,0.000958185323547336
"Bra034157",0.843390564737838,4.49680247238084,19.8138898707358,8.53601226113019e-06,0.000972296297080582
"Bra020157",1.01224678256383,3.489207616841,19.7790140337077,8.69319404155548e-06,0.000983720817955175
"Bra023710",-1.61054451835275,2.0821846061929,19.7681020106278,8.74296774539872e-06,0.000983720817955175
"Bra012198",2.88966854089217,6.87058006089461,19.7645782579638,8.75910189907662e-06,0.000983720817955175
"Bra101750",1.28172514254853,2.89481042649336,19.7245246755013,8.94460918420421e-06,0.000999882498293786
"Bra013667",1.60514766127934,2.09471271127916,19.6631430095327,9.23658093045701e-06,0.00102774067630835
"Bra021114",2.84337238652234,1.80370099729023,19.6506008445369,9.29740712636911e-06,0.00102974139573804
"Bra035230",0.73929692605638,5.9509046786382,19.6251967556205,9.42184537159177e-06,0.0010387368424809
"Bra004991",1.45845304891379,4.37232207347675,19.5972054920579,9.56089383386426e-06,0.00104925352695477
"Bra002423",1.16308624366558,5.68547085513298,19.4263259096855,1.04555837331294e-05,0.00114222499746378
"Bra013120",1.38160036492014,7.11721857281566,19.3871657003338,1.06721870547696e-05,0.00115543655216985
"Bra008951",1.50861905764687,2.63671444148133,19.3804897751296,1.07095599952308e-05,0.00115543655216985
"Bra010890",1.11664324577936,4.17595790318748,19.3784965997094,1.07207435771772e-05,0.00115543655216985
"Bra030430",1.86106750277373,1.49601452834282,19.3663100574734,1.07893769948875e-05,0.00115764235131753
"Bra015641",1.30137964729616,4.05629840053541,19.3522079394816,1.08693496226248e-05,0.00116103977257851
"Bra003007",2.8510344988351,8.44451608581016,19.338685969401,1.0946591201168e-05,0.00116411669437554
"Bra020854",0.879487526499174,3.54723898163879,19.3204809125769,1.10514552955893e-05,0.00116780134217842
"Bra015436",1.13143165522426,6.63758967457895,19.315827996027,1.10784183247349e-05,0.00116780134217842
"Bra011994",1.12668324390218,3.21659876517585,19.2754184114623,1.1315382076812e-05,0.00118757158442838
"Bra024901",1.2337036267973,3.36535363571199,19.231970867492,1.1575842105561e-05,0.00120962517028284
"Bra003320",-3.24842515683416,1.82442099764328,19.2205881336984,1.164506920315e-05,0.00121159131267752
"Bra004712",-1.91232389154734,3.46173032453098,19.1843699720956,1.18681175828933e-05,0.00122837279784588
"Bra012948",1.87129969833644,1.97360347647722,19.1778727377733,1.1908582087796e-05,0.00122837279784588
"Bra024559",-0.892425746482349,5.01863222160163,19.1516477142577,1.20733235483151e-05,0.00124004383829148
"Bra034739",-1.93357709524004,6.37855197622017,19.0979827029982,1.24176071268096e-05,0.00126997774334359
"Bra011096",-1.11789628389134,4.68073500716966,19.0855288902441,1.2498902933893e-05,0.00127287556403892
"Bra027521",-2.0681780237991,4.48548943710121,19.0345375928938,1.28373757258394e-05,0.00130182906411318
"Bra006985",1.57563345812084,7.12616177728405,18.9809457283575,1.32030374326673e-05,0.00132913389284972
"Bra033532",-2.15422010232888,1.90776520417987,18.9788952469797,1.32172339348874e-05,0.00132913389284972
