"","logFC","logCPM","LR","PValue","FDR"
"Bra004101",-1.67005068354264,6.06547212731314,62.7473429087414,2.34998410049217e-15,2.85106097280307e-14
"Bra040482",-2.51342348218884,7.98720387712462,62.7458309412879,2.35178881801672e-15,2.85181092089879e-14
"Bra011919",-1.98110077672536,5.54947290781577,62.731804984538,2.36859674268698e-15,2.87074402994144e-14
"Bra034735",-1.38756165236378,5.25831966412338,62.7302687466784,2.37044497147403e-15,2.87153601030276e-14
"Bra008978",-6.38100045230574,0.665459106526659,62.6920177690552,2.41693238097563e-15,2.92637545815458e-14
"Bra008948",-2.2326088608299,2.74908933200276,62.6106240153524,2.51891014930478e-15,3.04831251401768e-14
"Bra027730",1.69712590955772,3.76294806498876,62.5986850309548,2.53422620032264e-15,3.06530410158804e-14
"Bra008354",1.42242583324388,5.43906102697167,62.5968992091672,2.53652515728756e-15,3.06654153069664e-14
"Bra029043",-2.31576864094114,3.09292762305615,62.5919460238864,2.54291250803429e-15,3.07271790940654e-14
"Bra031045",-2.17746996058103,4.2456510986638,62.4437600848914,2.741631018738e-15,3.31117386454015e-14
"Bra030748",1.49430439682098,5.46152383107374,62.3863376986889,2.82274699314178e-15,3.40625267104218e-14
"Bra040483",2.89067730867168,2.18972598013086,62.3860285084916,2.82319019751853e-15,3.40625267104218e-14
"Bra028121",-4.42320737779129,6.910679000177,62.3791383897773,2.83308482469322e-15,3.41647569877958e-14
"Bra019246",-6.17588947546343,3.26282766726855,62.3728590617487,2.84213253402532e-15,3.42566766914566e-14
"Bra028861",-1.29848271831795,7.01384146908816,62.3504699405998,2.87462833285714e-15,3.46309861412975e-14
"Bra001636",-1.76404854982152,3.64810516020796,62.332610342062,2.90081625532268e-15,3.49289668739606e-14
"Bra020606",2.19375871039372,3.79377656038488,62.3313393911273,2.90268895031607e-15,3.4934014137154e-14
"Bra032547",-1.43883956089728,5.86300659719473,62.3055679865398,2.94092408681811e-15,3.53764612125057e-14
"Bra029551",-1.68374069407271,5.31635074779624,62.2677927113727,2.99788094063194e-15,3.60435570420951e-14
"Bra027339",-2.9912581377717,1.82991394134269,62.2658172814356,3.00088963807063e-15,3.60616907806948e-14
"Bra019875",-2.32760205908887,6.28936642540828,62.2338436732146,3.05000965044979e-15,3.66336491448827e-14
"Bra033769",1.36626459563985,4.3128024031205,62.2069947137402,3.09187763628742e-15,3.71179755796863e-14
"Bra036059",-2.85142150969364,6.25456567417852,62.1614015204204,3.16429666895229e-15,3.79684004700945e-14
"Bra026571",1.86691569639054,3.6368823237113,62.1556257638797,3.17359101955161e-15,3.80609214390736e-14
"Bra005949",2.29989687424225,4.9687920961694,62.1201377158796,3.23130091166388e-15,3.87337087835061e-14
"Bra024233",-2.02590185772049,3.31833816753002,62.0493237484213,3.34961379599071e-15,4.01319132466804e-14
"Bra037412",2.11385392740562,3.3076604625564,62.0466397905342,3.35418229903809e-15,4.01666254982966e-14
"Bra028186",-2.62867132965921,3.18392209951004,62.0317170471927,3.37969699118196e-15,4.04520107002327e-14
"Bra014005",-1.97340430838743,7.19307569162297,62.0291600854231,3.38408829328276e-15,4.0484409179073e-14
"Bra006913",-1.53059787919548,4.16686998943446,61.9949434929363,3.44340380649707e-15,4.1173515962861e-14
"Bra000699",1.49751257976486,4.66651741153506,61.9083226890932,3.59825507348341e-15,4.30037108086029e-14
"Bra024552",6.26647120221439,0.759892789082759,61.9037126220962,3.60668900434021e-15,4.3083083265563e-14
"Bra028213",-1.67084003128544,3.86378279372733,61.8121469681922,3.77836333995923e-15,4.51113683619374e-14
"Bra005776",-6.47602748089638,0.735735080067417,61.7880967418415,3.82479469095663e-15,4.56430564063812e-14
"Bra100383",-4.13526526136327,0.893798451153776,61.7594162266769,3.8809121591067e-15,4.62897483037074e-14
"Bra040878",6.46714764937017,0.911656724778196,61.7525693888121,3.89443031107187e-15,4.64279454842764e-14
"Bra028752",2.36168324920811,3.56932067824879,61.7267694355368,3.94579339320819e-15,4.70169550879353e-14
"Bra016512",-2.84094059209321,6.25680418952519,61.7127594579245,3.97396812125641e-15,4.73292120050925e-14
"Bra026295",2.81664658436662,2.41874522883453,61.6851787843063,4.0300236717932e-15,4.79730504843376e-14
"Bra016561",-3.38205491412304,3.22321132022276,61.6201496068245,4.16534188084773e-15,4.95593201803437e-14
"Bra035286",6.76762579493856,1.14320252909743,61.583128240512,4.24440006798293e-15,5.04749684482443e-14
"Bra038271",2.28204049900681,2.72611840224924,61.568372879305,4.27632659866284e-15,5.08294923206047e-14
"Bra021447",-3.22000719511107,2.6119855538945,61.5654228776957,4.28273835065304e-15,5.08805405435468e-14
"Bra002244",-2.32033566847999,3.17895392476175,61.5307041818911,4.35892514929469e-15,5.17600825287296e-14
"Bra004252",-1.71468953273655,5.59401232996508,61.5280114168149,4.36489051524568e-15,5.18053227868714e-14
"Bra019210",-1.81792060825901,4.97702110180445,61.4951120939587,4.43843629993659e-15,5.26522102826633e-14
"Bra038611",-2.44556443505915,5.0310480751093,61.4914300565143,4.44674418311566e-15,5.27247408470655e-14
"Bra024494",-5.52309343323193,0.86856982341215,61.4742359094287,4.48574624813407e-15,5.31609592345435e-14
"Bra006610",-1.67597520422486,5.30932946892703,61.3951042733586,4.66970210034173e-15,5.53137606109479e-14
"Bra037229",-1.99650914348254,2.90635415634372,61.3530399914281,4.77054119037512e-15,5.64803876696924e-14
"Bra031742",-1.61378307512675,5.34665172303803,61.3043063103242,4.89009583025325e-15,5.78673378553948e-14
"Bra023466",1.79846244044362,3.34127262343977,61.2950105498238,4.91323856453868e-15,5.81125864469108e-14
"Bra004423",-1.44293296566721,4.78057992351253,61.252978948382,5.01925599234872e-15,5.93373332612441e-14
"Bra038552",1.24923209686763,5.34421661498595,61.2488468671613,5.02980122021073e-15,5.9432764270671e-14
"Bra018280",-2.6005560925051,2.08076222444784,61.2404839527107,5.05121157169576e-15,5.96564220708284e-14
"Bra033747",-1.73582461647009,3.91965710598705,61.2010469070781,5.15341183872879e-15,6.08335462337955e-14
"Bra035966",3.01003179896509,2.42388863787077,61.1874955629224,5.1890053436195e-15,6.12236398765592e-14
"Bra016047",-3.20031375944292,7.38041890577929,61.1411418007472,5.31262655140416e-15,6.26514556116033e-14
"Bra039938",1.68793252189041,5.27269966373326,61.1270776029438,5.35071391489887e-15,6.30453962317491e-14
"Bra029093",-1.82263120560078,5.14076906478909,61.1268701708367,5.35127770295283e-15,6.30453962317491e-14
"Bra024216",-1.89361902204441,4.5801365609256,61.1163856527823,5.37985155106108e-15,6.33509809790309e-14
"Bra038377",-1.8362308176808,6.18588468120995,61.0841579151288,5.46864230248568e-15,6.43650093525665e-14
"Bra006578",-3.02959349128532,10.0187713081437,61.0005495811122,5.7058878043676e-15,6.7124477479281e-14
"Bra034164",-3.31794759367867,2.62870085672473,60.9995601384947,5.70875621919873e-15,6.71253654462927e-14
"Bra039504",1.54543468412235,3.7711298647849,60.9903161976315,5.73562439559916e-15,6.74083113563962e-14
"Bra038543",2.05294270651078,2.88129358083227,60.9734454323589,5.78498706137759e-15,6.79552194687923e-14
"Bra015448",-6.12392720474945,1.344122372215,60.9612625192085,5.82089748519402e-15,6.83436493205437e-14
"Bra016020",-1.61587668555221,5.60744276195706,60.9458044367996,5.8667830135722e-15,6.8848761205173e-14
"Bra038899",-2.97636279833674,3.75648892652966,60.9374312046739,5.89178890643713e-15,6.91084697790678e-14
"Bra034824",-2.16615200142784,6.91990468015138,60.8986489918159,6.00900638950999e-15,7.04490046660894e-14
"Bra019138",1.57478977852623,3.96509616013304,60.8973566726741,6.01295228002818e-15,7.0460894733397e-14
"Bra101529",4.84784190882176,1.23565667062854,60.8881020222124,6.04128573887109e-15,7.07584120117095e-14
"Bra027754",-2.06062284470928,3.94441115103093,60.8187882458097,6.25778269505298e-15,7.32584263482237e-14
"Bra038958",2.37609670221894,2.34572521199718,60.7715836596337,6.4096496175894e-15,7.49997657785509e-14
"Bra015960",3.69819669722207,4.6680778152878,60.7617176593199,6.4418535171608e-15,7.53399062926728e-14
"Bra009595",-2.0193882403471,6.75252044906377,60.7460092725778,6.4934621109403e-15,7.59065507657291e-14
"Bra026087",-2.61537945958299,5.14297368467621,60.7291009265835,6.54947543728312e-15,7.65241092171426e-14
"Bra004055",-2.72731730271884,5.79644365102044,60.7271391469269,6.55600556503831e-15,7.65631864675077e-14
"Bra000796",-4.44696164136949,2.11487045174724,60.7230689782499,6.5695746203719e-15,7.66843887450307e-14
"Bra028635",1.74036932000092,4.0525697244762,60.6965726305005,6.65859712363675e-15,7.76857879948959e-14
"Bra033628",-4.02002657512411,1.021676518655,60.6887530042457,6.6850994486126e-15,7.79571470877997e-14
"Bra025443",-4.1752563539446,6.00679487691382,60.6866367652794,6.69228994659353e-15,7.80031506190247e-14
"Bra026341",-1.40928007958444,5.47501429353093,60.6664017367137,6.76143589328606e-15,7.8770892030653e-14
"Bra008166",-1.93038439070601,4.4230789533491,60.5525557457571,7.16400186674826e-15,8.34203589464281e-14
"Bra035352",-1.37247387357454,4.15133510331843,60.5511611523745,7.1690790745632e-15,8.34390539845288e-14
"Bra033007",-1.32047631846892,5.15031144599311,60.5377441987738,7.21810962777867e-15,8.39690449148269e-14
"Bra001523",-1.71658525427478,4.15363126259352,60.5208996248232,7.28014126868371e-15,8.46496929131806e-14
"Bra027286",1.67660749367845,7.09490259914474,60.4792815869405,7.43569986053743e-15,8.64166394817004e-14
"Bra005378",3.07501438705371,4.78113282691,60.4327631540997,7.61351429832641e-15,8.8440407272101e-14
"Bra032137",1.83121405161451,4.45716513977362,60.417601720123,7.67238250211976e-15,8.90811792540803e-14
"Bra008710",-1.55299440992389,4.20241412675509,60.4073429358364,7.71247300152833e-15,8.95034167642356e-14
"Bra024043",-1.47838308182931,4.9192324112904,60.3932119984603,7.76803897151627e-15,9.01047532053195e-14
"Bra031527",6.32117946163944,0.816560477103454,60.3824616161286,7.81057996522154e-15,9.05545001853037e-14
"Bra024390",-1.44999821118163,5.64847015674982,60.3674495830318,7.87037528461022e-15,9.12037606510714e-14
"Bra031841",-4.36728471563429,4.20863945844436,60.3486068024519,7.94607772925926e-15,9.20366419975986e-14
"Bra037953",-2.01042528874767,6.97451236605411,60.3462518194269,7.95559014257251e-15,9.21024342420943e-14
"Bra025418",-2.17294894730387,3.46139680875141,60.3096835050837,8.10476999899792e-15,9.37788916478057e-14
"Bra037593",6.29732666043669,0.810438689321693,60.308850068096,8.10820241508447e-15,9.37788916478057e-14
"Bra035092",-1.54555393962423,5.03298459084922,60.284272457282,8.21007899685949e-15,9.49115144831751e-14
"Bra033851",-1.5305137969811,4.93489792049588,60.2735311902308,8.25500380543909e-15,9.53849814711169e-14
"Bra008115",-1.35536033111146,5.05109114088526,60.2472144117705,8.36611464534766e-15,9.66223927853368e-14
"Bra032170",-1.88383054690633,6.14083441183397,60.2339485101536,8.42268996625445e-15,9.72290733184243e-14
"Bra004932",-3.07465101178663,4.52711946991978,60.2184103975624,8.48944255316641e-15,9.79525983306776e-14
"Bra016463",1.19317843511815,5.99163701721704,60.2113100277536,8.52012208087406e-15,9.82594117522683e-14
"Bra002953",-2.10294227466621,3.26540504790782,60.2090452978862,8.5299309194275e-15,9.83253523825039e-14
"Bra000002",-3.6902747725322,2.48962773442408,60.1877616145465,8.62266711318922e-15,9.93466833165818e-14
"Bra027414",3.30081927969466,2.48340011791741,60.1856153222632,8.63207463825699e-15,9.94074182347238e-14
"Bra002965",1.65365885803064,4.74568160312218,60.1767068417125,8.67123175499422e-15,9.98105287354077e-14
"Bra019240",-1.98170584308702,3.49542538764891,60.1703463467498,8.69929792537436e-15,1.00085651669913e-13
"Bra004835",2.49652873684878,6.71198166150257,60.084429134208,9.08744136946657e-15,1.04501227690794e-13
"Bra003789",-1.67987328563967,5.64404005187299,60.0357910363905,9.31480314737995e-15,1.07064552292745e-13
"Bra037573",2.82361173282083,2.00853931852587,60.013792547353,9.41949717914783e-15,1.08216154495047e-13
"Bra101425",3.74706663034672,1.59022306829405,60.0077020535386,9.44869026635269e-15,1.08499675996904e-13
"Bra018800",1.77199423109704,3.48670269511972,59.9943822063693,9.512851098529e-15,1.09184270917883e-13
"Bra004855",1.24031365268724,6.3865124881663,59.9703847219646,9.62954752142259e-15,1.10470904596597e-13
"Bra033849",-3.96710337216427,1.86115937123935,59.9636288816346,9.66265784271098e-15,1.10797861923529e-13
"Bra012231",-2.91576772512091,1.63905207273916,59.9502197653042,9.72871360361757e-15,1.11502099546659e-13
"Bra020961",3.13756938842514,2.69750202896035,59.9327053322208,9.81567383900955e-15,1.12445140632391e-13
"Bra102348",-2.57637708313907,2.52836310500808,59.9215935015623,9.87124753664368e-15,1.13027900569649e-13
"Bra027040",4.27347675157527,3.81832534990921,59.9178302251402,9.89014011724401e-15,1.13190298846592e-13
"Bra006361",-6.43764784660895,0.758479792744487,59.9096879321593,9.93114035149655e-15,1.13605438937586e-13
"Bra040302",-3.80348053123609,1.21109131746554,59.873544449091,1.01152022731359e-14,1.15655933126807e-13
"Bra036258",-1.5416876084965,5.57286570228592,59.8674805060386,1.01464157584772e-14,1.1595765874429e-13
"Bra005387",2.28553540004066,4.06863783718882,59.8524462282415,1.02242193387089e-14,1.16791296381431e-13
"Bra029007",-2.10957105991906,8.30330553750244,59.836756900583,1.03060494129202e-14,1.17670114769656e-13
"Bra037186",-1.71127292278001,3.93269179431903,59.8160639355361,1.04149796282651e-14,1.18857369603858e-13
"Bra005740",-2.82693655687646,7.16060253580403,59.7906244013033,1.05504762067301e-14,1.2034653305769e-13
"Bra040741",-2.96358803623862,3.35546541135681,59.7776015809616,1.06205197044067e-14,1.21088031582405e-13
"Bra024142",-1.73204832400879,3.9815312755654,59.7724812465835,1.06481867794422e-14,1.21345908514516e-13
"Bra016156",-5.57311163351787,1.58122636079381,59.7347107424865,1.08545151706167e-14,1.23638586545309e-13
"Bra030477",6.30836704055165,0.827120887829809,59.7311945232384,1.08739255141221e-14,1.23801007013932e-13
"Bra100281",-3.60962974918702,3.31873033502007,59.6953785400641,1.1073627341866e-14,1.26014942961367e-13
"Bra024261",-2.01045554192311,6.68103657125814,59.6852469164092,1.11307819100424e-14,1.26605401053459e-13
"Bra020221",2.49732269347292,2.11414636463274,59.6633075764792,1.12555597983834e-14,1.27964107944345e-13
"Bra027758",6.47657337877839,0.914465739224484,59.6451911190681,1.13596496835697e-14,1.29086439950314e-13
"Bra026136",-1.20548035699604,5.10424601069863,59.618185765473,1.15166021608656e-14,1.3080813626382e-13
"Bra102107",6.21268949145703,0.723334382239312,59.5942715454012,1.16573996938344e-14,1.32344801247811e-13
"Bra036517",-1.95419063348658,3.06113330964804,59.5800562511976,1.17419085589526e-14,1.33241279653383e-13
"Bra100192",6.38319969264995,0.864770531996903,59.5790929026399,1.17476577214808e-14,1.33243608153879e-13
"Bra033282",1.40603634005937,6.39331438572173,59.5772964932967,1.17583860266068e-14,1.333023819639e-13
"Bra004683",-2.16194589002869,2.86056929619322,59.5346049433247,1.20162481507274e-14,1.36161484231298e-13
"Bra000967",1.22961500668373,5.408136958802,59.5215916207171,1.20959697035485e-14,1.37000252523603e-13
"Bra018471",-1.30367158049167,4.37710493515646,59.4780861346777,1.23663525925369e-14,1.39996664252959e-13
"Bra006755_Bra006756",-1.91910917406439,2.68406432542784,59.4638845165287,1.24559170900625e-14,1.40944214379737e-13
"Bra005450",-2.42484978638016,4.45508399641123,59.4194251927228,1.27405239569186e-14,1.44096824837921e-13
"Bra036740",-4.13708016575955,7.45947734005827,59.4158060267564,1.27639764881456e-14,1.44294172585179e-13
"Bra101096",5.37575577169067,1.09938598437679,59.4087624424003,1.28097434720629e-14,1.44743476543282e-13
"Bra001655",3.30921661976817,2.01031554123197,59.3873839752493,1.29496618861026e-14,1.46255720756856e-13
"Bra026760",-1.74381663404785,3.18907447311807,59.3706972153027,1.30599355903854e-14,1.47431889140123e-13
"Bra011358",-1.47267084695102,4.63639846201265,59.3452471494463,1.32299331127689e-14,1.49280850907177e-13
"Bra013527",-3.99517817638399,2.250451856654,59.3175086024575,1.34177394099436e-14,1.51328929600462e-13
"Bra000290",2.8854124882762,2.21583359165295,59.2546497873192,1.38532611718636e-14,1.56167579270436e-13
"Bra000616",-1.43413311648015,4.34728295224414,59.2441699989925,1.39272345053091e-14,1.56927873464885e-13
"Bra029694",-2.14443098381904,4.81635485496308,59.2397439372557,1.39585951818074e-14,1.57207533551808e-13
"Bra018987",-3.12374433395719,1.40675657506963,59.2164567698159,1.41247629510181e-14,1.5900447436289e-13
"Bra017395",1.94662223627377,2.8424736229824,59.2143277301062,1.41400533034112e-14,1.59102079163944e-13
"Bra037011",-1.49455184929442,4.23513862677203,59.1871586886481,1.43366364162262e-14,1.61238521117258e-13
"Bra028356",4.22068104376835,1.07713526776752,59.1216473936886,1.48219666981491e-14,1.66618871666658e-13
"Bra027210",1.80415065095835,3.45271844821379,59.118738746898,1.48438920393246e-14,1.66787331123481e-13
"Bra006921",5.43236391566596,1.13046020373624,59.0730474312783,1.51926022908931e-14,1.70585986671511e-13
"Bra010577",-2.97530892448793,2.56854508009689,59.0725862196483,1.51961636624659e-14,1.70585986671511e-13
"Bra028891",-3.63347687788747,5.94415951883336,59.0267629389841,1.55541969492042e-14,1.7452360853276e-13
"Bra003180",-1.44736094623913,6.22955691777693,59.0193819934358,1.56126509279295e-14,1.75097737938337e-13
"Bra010126",-1.42462001359251,4.90717838068612,59.0168961910857,1.56323868700687e-14,1.75237306919417e-13
"Bra038093",3.27499096147698,2.01202661451342,59.0122148754781,1.5669621805896e-14,1.75572816075946e-13
"Bra024260",-3.06319915412004,3.83442640274289,58.9661660931045,1.60406543168225e-14,1.79646358737424e-13
"Bra001889",3.54817640972038,5.73353323288744,58.9043863472745,1.65522816788876e-14,1.85289957089141e-13
"Bra017881",-1.30636087851676,5.1413110890475,58.8946966351204,1.66339949311523e-14,1.86117986115137e-13
